gt_x,gt_y,K=1_pred_x,K=1_pred_y,K=5_pred_x,K=5_pred_y,K=10_pred_x,K=10_pred_y,baseline_pred_x,baseline_pred_y
11.167950986975,19.1316792949632,11.1742224227213,19.1398693032213,11.1613964149631,19.1397730073186,11.171634545657,19.1408970072117,11.1762450788878,19.1390762237963
11.1626344861771,19.1183751335401,11.1688827735412,19.1262536560848,11.1557786353445,19.12643395331,11.1662074130578,19.1273159935507,11.1709909836657,19.1254273343284
11.1573190674327,19.1050736798912,11.1635421899033,19.1126314611159,11.1501588832906,19.1130938460589,11.1607778917889,19.1137290024137,11.1657383256662,19.1117709946538
11.1519259894931,19.0915779398609,11.1582009990879,19.0990035495092,11.1444980472622,19.099654562406,11.1553463132796,19.1001368631787,11.1604874515091,19.0981080295776
11.1465022793948,19.0780055648455,11.152855692966,19.0853609663554,11.1388176165158,19.0861705654437,11.1499091085902,19.0865306448279,11.1552348617397,19.0844294816519
11.1412939840968,19.0649721790882,11.147501239431,19.0716908636036,11.1332373640832,19.072943561783,11.1444611573719,19.0728975340521,11.1499754544593,19.0707225302417
11.1363729918499,19.052657654143,11.1421444344519,19.0580105805039,11.1277966490636,19.0600721596299,11.1390093703719,19.0592548245053,11.1447158989941,19.0570045645914
11.1311014187137,19.0394659447139,11.1368044381273,19.0443690717806,11.1221880000146,19.0467820036883,11.1335732554448,19.0456513332073,11.1394755390285,19.0433244714475
11.1256951044654,19.0259371010701,11.1314784329265,19.0307591344008,11.1165194241213,19.0333388489593,11.1281499424231,19.0320798777676,11.1342520795234,19.0296748488271
11.1204621562662,19.0128420419639,11.1261473602907,19.0171320664887,11.1109349421416,19.0201039987129,11.1227200244408,19.0184918938836,11.1290266389242,19.0160069270439
11.1155959046607,19.0006645057139,11.1208114681393,19.003488507629,11.1055306241908,19.0073199615064,11.1172837559817,19.0048880183824,11.1237991124953,19.0023214818248
11.110520540784,18.9879637305563,11.1154880113882,18.9898725708991,11.1000280914434,18.994288040355,11.1118587141734,18.9913122367772,11.1185865631622,18.9886627024407
11.1052745448849,18.9748360014351,11.1101838787015,18.9763018963773,11.0944516093439,18.981064506958,11.1064519262535,18.9777821342305,11.1133962627968,18.9750480848312
11.1000285489858,18.9617082723139,11.1048903245722,18.9627541173054,11.0888828241714,18.9678513307103,11.1010544804061,18.9642754095564,11.108219845182,18.9614551184965
11.0947825530867,18.9485805431927,11.0996034147138,18.9492191854392,11.0833198608489,18.9546434423144,11.0956623722483,18.9507820420712,11.1030533552139,18.9478737644446
11.0895646469055,18.9355231085243,11.0943231443642,18.9356971027941,11.077776563607,18.9414760791915,11.0902756017755,18.9373020317634,11.0978966342393,18.9343040849047
11.0843582105906,18.9224943771691,11.0890496938563,18.9221883398672,11.0722444494413,18.9283287988309,11.0848943559026,18.9238358463743,11.092749744745,18.9207465967667
11.0791643691802,18.9094971632341,11.0837833187017,18.908693558606,11.0667240047326,18.9152034306228,11.0795188978693,18.9103841446423,11.0876128633304,18.9072019934913
11.0739756156521,18.8965126811884,11.0785238406952,18.8952123095738,11.0612112279438,18.9020904277564,11.0741490482111,18.8969464774706,11.0824857681422,18.893669843651
11.0687951154293,18.8835488526975,11.0732709055606,18.881743692352,11.0557074023861,18.8889933549741,11.0687844478116,18.8835219461958,11.0773680719583,18.8801492607063
11.0636178125983,18.8705930255475,11.0680241119864,18.8682866858032,11.0502096796058,18.8759054284785,11.063424689478,18.8701095318467,11.0722593362763,18.8666392389522
11.0584489282741,18.8576582642936,11.0627830449208,18.8548402325242,11.0447203135121,18.8628327174742,11.0580693516273,18.856708179442,11.0671591030011,18.8531387385797
11.0532836442888,18.8447325122819,11.0575474770842,18.841403755101,11.0392366258189,18.8497689735049,11.052718203935,18.8433173126109,11.0620671006908,18.8396472001727
11.0481226773895,18.8318175636966,11.0523172492635,18.8279768507818,11.0337587641142,18.8367149501211,11.0473710856379,18.8299365290549,11.056983136496,18.8261642349677
11.0429634129988,18.8189068756071,11.0470921037211,18.8145588634178,11.0282851776919,18.8236670980831,11.0420277350849,18.8165651740111,11.051906923877,18.8126891989274
11.0378073451293,18.8060041867303,11.0418717475222,18.8011490463508,11.0228163540943,18.810626962915,11.0366878545888,18.8032025025378,11.0468381412806,18.7992213573927
11.0326525133305,18.7931045910891,11.0366559207277,18.7877467366868,11.0173510701666,18.7975918096278,11.0313511798699,18.7898478532941,11.041776500562,18.785760059286
11.0273799123814,18.7799103338721,11.0314443777858,18.7743513080264,11.0118295880548,18.7844124967977,11.0260174612051,18.7765006013659,11.0367217267752,18.7723046904396
