Baseline,transformer,mobilevit,lstm,gru
0.01065055159369,0.002551831399822,0.002696696771878,0.005403261804721,0.00546298764818
0.010808934545134,0.002530082956804,0.002515554712118,0.005043821585347,0.005115382142305
0.010982047425912,0.002509055056106,0.002306527972795,0.004629624795532,0.004717016305086
0.011271914398306,0.002548184987691,0.002243735271803,0.004507149491371,0.004605687881386
0.011572699708795,0.002593142946182,0.002191446811666,0.004405881473148,0.00451589583837
0.011875896264585,0.002639821501252,0.002139254709566,0.004305108490096,0.004427424408832
0.012181358061996,0.002688337047385,0.002088257292603,0.004207011615119,0.004342364530206
0.012506543556989,0.002751734086419,0.002093417801813,0.004220226451722,0.004364182653453
0.012825866852742,0.002812791593458,0.00209186107844,0.004220151836528,0.004373159576027
0.013104617618011,0.002839548694026,0.00192559844109,0.003895588269606,0.004076002225312
0.013407810357482,0.002870794388041,0.001716347743645,0.003489094591071,0.003710051103238
0.013789857267417,0.002947561640306,0.001684635683832,0.003432945721568,0.003676206279406
0.014179036345112,0.003029485646758,0.001674867383002,0.003420149049991,0.003683442808544
0.014567614602622,0.003112340618177,0.001668867442005,0.003414985065235,0.003698351187382
0.014954691427789,0.003195824078258,0.001666552845159,0.003417206571262,0.003720464523767
0.015330389234703,0.003278420222231,0.001683537817159,0.003456451184201,0.003774548492456
0.015701030300522,0.003359418273208,0.001695493774178,0.003485853143743,0.003819433849834
0.016122464025573,0.003452718861811,0.00167544727238,0.003456058627389,0.003819252353788
0.016579345410845,0.003561589535953,0.001707755096984,0.003528754194997,0.003914309582808
0.01702290274348,0.003668201582998,0.001760262841573,0.003639411017059,0.004040390582193
0.01746137413783,0.003773886477159,0.001813862719575,0.003751922466229,0.004167573315545
0.017919157250329,0.003886597630151,0.001877431721243,0.003884341531084,0.004314826848886
0.01837702452181,0.004000001422745,0.001942158279831,0.004018997483499,0.00446428589387
0.018831817496485,0.004112947583684,0.002006980366015,0.00415370100967,0.004613483073651
0.019283377634292,0.004225124585447,0.002071068071374,0.004286818382561,0.004760844207972
0.01970545492117,0.004325297377877,0.002099875737791,0.004350917329867,0.004843771896276
0.02012508197213,0.004424577854889,0.00212699432959,0.004411627738631,0.004923272346834
0.020613337100838,0.004548018684607,0.002201611177952,0.004566223940636,0.005093427491036
0.02114042536263,0.004685056581109,0.002304560989069,0.00477666306599,0.005317153064589
0.02166851099697,0.004822218981773,0.002409746688069,0.004991297005597,0.005544448214218
0.022196991513878,0.004959203442446,0.002515825372821,0.00520752635015,0.00577293152947
